,date_block_num,item_price,item_price_lag_1,item_cnt_day_lag_1,item_price_lag_2,item_cnt_day_lag_2,item_price_lag_3,item_cnt_day_lag_3,item_price_lag_4,item_cnt_day_lag_4,month,is_NewYear,group,item_cnt_day
1578878,33,5.0,5.0,66.0,5.0,100.0,5.0,50.0,5.0,54.0,10,0,2.563286538661234,98.0
1578879,33,169.0,169.0,1.0,169.0,1.0,169.0,2.0,169.0,2.0,10,0,1.741760537963262,2.0
1578880,33,169.0,169.0,1.0,169.0,1.0,169.0,1.0,149.0,1.0,10,0,1.741760537963262,1.0
1578881,33,99.0,149.0,1.0,149.0,1.0,149.0,1.0,149.0,1.0,10,0,1.741760537963262,1.0
1578882,33,199.0,199.0,1.0,199.0,1.0,199.0,1.0,199.0,1.0,10,0,1.741760537963262,1.0
1578883,33,2299.0,2299.0,1.0,2299.0,1.0,2299.0,1.0,2299.0,1.0,10,0,1.741760537963262,1.0
1578884,33,1549.0,1549.0,1.0,1549.0,1.0,1549.0,1.0,1549.0,1.0,10,0,2.563286538661234,1.0
1578885,33,1499.0,1499.0,1.0,1499.0,1.0,1499.0,1.0,1499.0,1.0,10,0,2.563286538661234,1.0
1578886,33,1499.0,1349.0,1.0,1349.0,1.0,1349.0,1.0,1349.0,1.0,10,0,2.563286538661234,1.0
1578887,33,169.0,169.0,1.0,169.0,1.0,169.0,1.0,169.0,1.0,10,0,1.741760537963262,1.0
1578888,33,169.0,169.0,1.0,169.0,1.0,169.0,1.0,169.0,1.0,10,0,1.741760537963262,1.0
1578889,33,169.0,169.0,2.0,169.0,2.0,169.0,2.0,169.0,2.0,10,0,1.741760537963262,2.0
1578890,33,629.0,629.0,1.0,629.0,1.0,629.0,1.0,629.0,1.0,10,0,1.7309314347904952,1.0
1578891,33,1125.0,1250.0,1.0,1250.0,2.0,1250.0,1.0,1250.0,4.0,10,0,1.7309314347904952,1.0
1578892,33,199.0,199.0,1.0,199.0,1.0,199.0,1.0,199.0,1.0,10,0,1.741760537963262,1.0
1578893,33,198.0,549.0,1.0,549.0,1.0,549.0,2.0,549.0,2.0,10,0,1.741760537963262,1.0
1578894,33,349.0,349.0,1.0,349.0,1.0,349.0,1.0,349.0,1.0,10,0,1.379644165358451,2.0
1578895,33,349.0,349.0,1.0,349.0,1.0,349.0,1.0,349.0,2.0,10,0,1.379644165358451,2.0
1578896,33,198.0,198.0,1.0,198.0,5.0,198.0,2.0,248.0,2.0,10,0,3.5918007610261715,2.0
1578897,33,1499.0,1499.0,1.0,1499.0,1.0,1998.0,1.0,2499.0,1.0,10,0,2.5639084898763547,1.0
1578898,33,998.0,2999.0,1.0,2999.0,1.0,2999.0,1.0,2999.0,1.0,10,0,2.5639084898763547,3.0
1578899,33,999.0,399.5,4.0,399.5,4.0,399.5,4.0,399.5,4.0,10,0,2.5639084898763547,1.0
1578900,33,999.0,499.5,3.0,999.0,1.0,999.0,1.0,999.0,1.0,10,0,2.5639084898763547,1.0
1578901,33,1199.0,599.5,4.0,702.93,1.0,1199.0,1.0,1199.0,1.0,10,0,2.5639084898763547,1.0
1578902,33,999.0,999.0,1.0,1199.0,1.0,1199.0,2.0,1099.0,1.0,10,0,2.5639084898763547,1.0
1578903,33,1199.0,599.5,1.0,599.5,1.0,1199.0,1.0,1191.16,1.0,10,0,2.5639084898763547,1.0
1578904,33,1299.0,803.79,1.0,675.5,1.0,754.33,1.0,1299.0,1.0,10,0,3.5918007610261715,1.0
1578905,33,1999.0,1199.48,4.0,1999.0,1.0,1999.0,2.0,1999.0,1.0,10,0,2.5639084898763547,1.0
1578906,33,999.0,499.5,1.0,499.5,1.0,499.5,1.0,499.5,1.0,10,0,2.5639084898763547,1.0
1578907,33,999.0,499.5,2.0,439.49,5.0,439.49,5.0,439.49,5.0,10,0,2.5639084898763547,1.0
1578908,33,1199.0,1199.0,1.0,623.5,2.0,1199.0,1.0,1124.33,1.0,10,0,3.5918007610261715,1.0
1578909,33,1999.0,1052.13,2.0,999.5,7.0,999.5,7.0,999.5,7.0,10,0,2.5639084898763547,2.0
1578910,33,1999.0,999.5,1.0,1499.0,1.0,2999.0,2.0,2999.0,2.0,10,0,2.5639084898763547,1.0
1578911,33,1699.0,849.5,6.0,849.5,10.0,1699.0,1.0,1499.0,1.0,10,0,2.5639084898763547,2.0
1578912,33,1799.0,1799.0,1.0,1799.52,1.0,2999.0,1.0,2599.0,1.0,10,0,2.5639084898763547,1.0
1578913,33,999.0,499.5,2.0,399.5,5.0,399.5,5.0,399.5,5.0,10,0,2.5639084898763547,1.0
1578914,33,8999.0,8999.0,1.0,8999.0,1.0,8999.0,1.0,8999.0,1.0,10,0,2.5639084898763547,1.0
1578915,33,4499.0,4499.0,1.0,4499.0,1.0,4499.0,1.0,4499.0,1.0,10,0,2.5639084898763547,1.0
1578916,33,3999.0,3999.0,15.0,3999.0,15.0,3999.0,15.0,3999.0,15.0,10,0,2.5639084898763547,15.0
1578917,33,5999.0,5999.0,2.0,5999.0,2.0,5999.0,2.0,5999.0,2.0,10,0,2.5639084898763547,2.0
1578918,33,449.0,449.0,1.0,399.0,1.0,399.0,1.0,399.0,2.0,10,0,1.379644165358451,1.0
1578919,33,299.0,299.0,1.0,299.0,1.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,1.0
1578920,33,349.0,299.0,1.0,299.0,1.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,1.0
1578921,33,1199.0,1199.0,2.0,599.0,4.0,1199.0,1.0,1199.0,1.0,10,0,2.5639084898763547,1.0
1578922,33,799.0,399.5,4.0,399.5,6.0,799.0,5.0,799.0,1.0,10,0,3.5918007610261715,2.0
1578923,33,1799.0,1299.0,3.0,1299.0,4.0,1299.0,2.0,2599.0,1.0,10,0,2.5639084898763547,1.0
1578924,33,249.0,249.0,0.0,249.0,2.0,249.0,2.0,249.0,1.0,10,0,3.5918007610261715,1.0
1578925,33,449.0,449.0,1.0,449.0,3.0,449.0,3.0,449.0,3.0,10,0,1.379644165358451,1.0
1578926,33,299.0,299.0,1.0,299.0,3.0,299.0,2.0,299.0,1.0,10,0,1.379644165358451,1.0
1578927,33,399.0,399.0,1.0,399.0,2.0,399.0,3.0,399.0,4.0,10,0,3.5918007610261715,4.0
1578928,33,1599.0,1598.5,2.0,1598.5,2.0,1599.0,1.0,1999.0,1.0,10,0,2.5639084898763547,1.0
1578929,33,1599.0,1599.0,1.0,1999.0,1.0,1999.0,1.0,1999.0,1.0,10,0,2.5639084898763547,1.0
1578930,33,799.0,799.0,2.0,999.0,1.0,999.0,4.0,999.0,2.0,10,0,3.5918007610261715,3.0
1578931,33,799.0,799.0,1.0,799.0,1.0,999.0,1.0,999.0,3.0,10,0,3.5918007610261715,3.0
1578932,33,299.0,299.0,7.0,199.0,4.0,199.0,5.0,199.0,6.0,10,0,3.5918007610261715,4.0
1578933,33,498.0,498.0,1.0,498.0,1.0,498.0,1.0,498.0,1.0,10,0,2.5639084898763547,1.0
1578934,33,649.0,1299.0,1.0,649.5,1.0,1299.0,1.0,1299.0,1.0,10,0,2.5639084898763547,1.0
1578935,33,1199.0,599.5,3.0,599.5,4.0,899.0,2.0,1799.0,1.0,10,0,3.5918007610261715,1.0
1578936,33,1999.0,999.5,3.0,999.5,5.0,1999.0,1.0,1749.5,1.0,10,0,2.5639084898763547,1.0
1578937,33,499.0,2999.0,1.0,2499.0,2.0,2499.0,1.0,2499.0,1.0,10,0,2.5639084898763547,1.0
1578938,33,499.0,1499.5,1.0,2999.0,2.0,2999.0,2.0,2999.0,2.0,10,0,2.5639084898763547,1.0
1578939,33,599.0,299.0,4.0,299.5,1.0,599.0,2.0,299.0,1.0,10,0,3.5918007610261715,1.0
1578940,33,299.0,299.0,1.0,299.0,1.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,1.0
1578941,33,349.0,349.0,4.0,349.0,4.0,349.0,4.0,349.0,4.0,10,0,1.379644165358451,1.0
1578942,33,349.0,349.0,1.0,349.0,1.0,349.0,1.0,349.0,1.0,10,0,1.379644165358451,1.0
1578943,33,299.0,299.0,1.0,299.0,1.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,2.0
1578944,33,449.0,449.0,1.0,399.0,1.0,399.0,1.0,399.0,1.0,10,0,1.379644165358451,1.0
1578945,33,349.0,349.0,1.0,349.0,1.0,349.0,1.0,349.0,1.0,10,0,1.379644165358451,1.0
1578946,33,148.0,148.0,1.0,148.0,1.0,148.0,1.0,148.0,1.0,10,0,2.5639084898763547,1.0
1578947,33,499.0,499.0,2.0,499.0,1.0,499.0,1.0,499.0,1.0,10,0,2.5639084898763547,2.0
1578948,33,1499.0,1499.0,1.0,1499.0,2.0,1498.5,1.0,1499.0,1.0,10,0,3.5918007610261715,1.0
1578949,33,1259.3,1259.3,2.0,1799.0,1.0,1799.0,1.0,1799.0,2.0,10,0,2.5639084898763547,1.0
1578950,33,699.3,699.3,1.0,699.3,1.0,699.3,1.0,699.3,1.0,10,0,2.5639084898763547,1.0
1578951,33,698.7,698.7,1.0,698.7,1.0,698.7,1.0,698.7,1.0,10,0,2.5639084898763547,1.0
1578952,33,999.0,699.3,2.0,999.0,2.0,849.0,1.0,849.0,1.0,10,0,2.5639084898763547,1.0
1578953,33,699.3,699.3,2.0,699.3,2.0,699.3,2.0,699.3,2.0,10,0,2.5639084898763547,2.0
1578954,33,698.7,999.0,1.0,999.0,1.0,999.0,1.0,999.0,1.0,10,0,2.5639084898763547,2.0
1578955,33,698.7,698.7,1.0,698.7,1.0,698.7,1.0,698.7,1.0,10,0,2.5639084898763547,1.0
1578956,33,932.67,999.0,2.0,686.83,2.0,999.0,1.0,999.0,1.0,10,0,2.5639084898763547,1.0
1578957,33,1399.0,1399.0,1.0,1199.0,1.0,1199.0,1.0,1199.0,2.0,10,0,2.5639084898763547,2.0
1578958,33,449.0,449.0,1.0,449.0,3.0,449.0,1.0,449.0,1.0,10,0,2.5639084898763547,1.0
1578959,33,1399.0,1399.0,1.0,1399.0,1.0,1399.0,1.0,1399.0,1.0,10,0,2.5639084898763547,1.0
1578960,33,932.67,824.34,2.0,824.34,2.0,824.34,2.0,824.34,2.0,10,0,2.5639084898763547,1.0
1578961,33,449.0,449.0,1.0,449.0,2.0,449.0,1.0,449.0,1.0,10,0,2.5639084898763547,3.0
1578962,33,799.0,799.0,5.0,799.0,1.0,799.0,4.0,799.0,1.0,10,0,3.5918007610261715,2.0
1578963,33,1199.0,1199.0,3.0,1199.0,1.0,1199.0,1.0,1199.0,1.0,10,0,2.5639084898763547,1.0
1578964,33,1199.0,1199.0,1.0,1199.0,1.0,1199.0,1.0,1199.0,1.0,10,0,2.5639084898763547,1.0
1578965,33,349.0,349.0,1.0,299.0,2.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,1.0
1578966,33,998.0,998.0,1.0,998.0,1.0,998.0,1.0,998.0,1.0,10,0,2.5639084898763547,1.0
1578967,33,1998.0,1998.0,1.0,1998.0,2.0,3699.0,1.0,3199.0,1.0,10,0,2.5639084898763547,1.0
1578968,33,599.0,599.0,1.0,999.0,1.0,999.0,1.0,1499.0,1.0,10,0,3.5918007610261715,2.0
1578969,33,349.0,349.0,1.0,349.0,1.0,349.0,1.0,349.0,1.0,10,0,1.379644165358451,1.0
1578970,33,799.0,399.0,2.0,399.0,1.0,799.0,1.0,799.0,7.0,10,0,3.5918007610261715,1.0
1578971,33,599.0,599.0,1.0,599.0,1.0,599.0,1.0,599.0,1.0,10,0,2.5639084898763547,1.0
1578972,33,1499.0,749.0,3.0,1499.0,8.0,1499.0,3.0,1299.0,4.0,10,0,2.5639084898763547,2.0
1578973,33,2999.0,2665.66666667,15.0,2665.66666667,15.0,2665.66666667,15.0,2665.66666667,15.0,10,0,2.5639084898763547,8.0
1578974,33,3999.0,3999.0,23.0,3999.0,23.0,3999.0,23.0,3999.0,23.0,10,0,2.5639084898763547,4.0
1578975,33,2999.0,2999.0,8.0,2999.0,8.0,2999.0,8.0,2999.0,8.0,10,0,2.5639084898763547,9.0
1578976,33,3499.0,3499.0,5.0,3499.0,5.0,3499.0,5.0,3499.0,5.0,10,0,2.5639084898763547,5.0
1578977,33,1199.0,1199.0,1.0,1199.0,1.0,1199.0,1.0,1199.0,2.0,10,0,2.5639084898763547,1.0
1578978,33,1299.0,544.95,2.0,499.5,1.0,629.3,1.0,629.3,1.0,10,0,2.5639084898763547,14.0
1578979,33,1699.0,873.79,7.0,1699.0,16.0,1499.0,5.0,1499.0,3.0,10,0,2.5639084898763547,5.0
1578980,33,1999.0,4999.0,1.0,4999.0,1.0,4999.0,1.0,4999.0,1.0,10,0,2.5639084898763547,1.0
1578981,33,549.0,549.0,3.0,549.0,2.0,521.0,2.0,549.0,3.0,10,0,3.5918007610261715,1.0
1578982,33,1499.0,1499.0,1.0,1499.0,2.0,1499.0,1.0,1499.0,1.0,10,0,2.5639084898763547,1.0
1578983,33,298.0,999.0,1.0,999.0,2.0,999.0,2.0,999.0,2.0,10,0,3.5918007610261715,1.0
1578984,33,299.0,299.0,1.0,299.0,1.0,299.0,1.0,299.0,1.0,10,0,3.5918007610261715,1.0
1578985,33,299.0,299.0,1.0,299.0,1.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,1.0
1578986,33,229.0,229.0,1.0,199.0,1.0,199.0,1.0,199.0,1.0,10,0,1.379644165358451,1.0
1578987,33,1599.0,702.93,1.0,654.05,2.0,1399.0,1.0,999.5,1.0,10,0,2.5639084898763547,1.0
1578988,33,1299.0,649.5,3.0,649.5,2.0,499.5,1.0,499.5,2.0,10,0,2.5639084898763547,1.0
1578989,33,1199.0,899.0,4.0,899.0,1.0,899.0,3.0,899.0,1.0,10,0,2.5639084898763547,1.0
1578990,33,1199.0,1199.0,1.0,1199.0,1.0,1199.0,1.0,1199.0,1.0,10,0,2.5639084898763547,2.0
1578991,33,1199.0,899.0,3.0,899.0,1.0,899.0,1.0,899.0,1.0,10,0,2.5639084898763547,1.0
1578992,33,2199.0,2399.0,3.0,1999.0,14.0,1999.0,22.0,1999.0,9.0,10,0,3.5918007610261715,8.0
1578993,33,3399.0,3399.0,3.0,3399.0,2.0,3399.0,3.0,3399.0,1.0,10,0,2.5639084898763547,3.0
1578994,33,4499.0,4498.5,2.0,4499.0,1.0,4499.0,1.0,4499.0,4.0,10,0,2.5639084898763547,1.0
1578995,33,3399.0,3399.0,3.0,3399.0,2.0,3399.0,1.0,3399.0,1.0,10,0,2.5639084898763547,3.0
1578996,33,7599.0,7599.0,2.0,7599.0,2.0,7599.0,2.0,7599.0,2.0,10,0,2.5639084898763547,2.0
1578997,33,299.0,299.0,1.0,299.0,1.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,1.0
1578998,33,349.0,349.0,1.0,349.0,1.0,349.0,1.0,349.0,1.0,10,0,1.379644165358451,1.0
1578999,33,3599.0,3599.0,1.0,3599.0,1.0,3599.0,1.0,3599.0,1.0,10,0,2.5639084898763547,1.0
1579000,33,12999.0,12999.0,1.0,12999.0,1.0,12999.0,1.0,12999.0,1.0,10,0,2.5639084898763547,1.0
1579001,33,1199.0,1199.0,1.0,1199.0,1.0,1199.0,1.0,899.0,3.0,10,0,2.5639084898763547,1.0
1579002,33,999.0,999.0,2.0,799.0,2.0,999.0,1.0,999.0,1.0,10,0,2.5639084898763547,1.0
1579003,33,999.0,999.0,1.0,999.0,1.0,999.0,1.0,999.0,2.0,10,0,2.5639084898763547,1.0
1579004,33,299.0,299.0,1.0,299.0,1.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,1.0
1579005,33,449.0,449.0,1.0,449.0,1.0,449.0,1.0,449.0,1.0,10,0,1.379644165358451,1.0
1579006,33,1649.0,1649.0,1.0,1649.0,1.0,1649.0,1.0,1649.0,1.0,10,0,1.379644165358451,1.0
1579007,33,2299.0,2299.0,1.0,1799.0,4.0,1799.0,5.0,1799.0,2.0,10,0,2.5639084898763547,2.0
1579008,33,299.0,299.0,1.0,299.0,1.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,2.0
1579009,33,1799.0,1249.5,1.0,1999.0,1.0,1999.0,1.0,1999.0,1.0,10,0,2.5639084898763547,1.0
1579010,33,499.0,499.0,1.0,499.0,2.0,499.0,3.0,499.0,3.0,10,0,1.741760537963262,1.0
1579011,33,1590.0,1590.0,1.0,1590.0,1.0,1590.0,2.0,1590.0,1.0,10,0,2.44393361374678,1.0
1579012,33,2299.0,2299.0,1.0,2299.0,1.0,1699.0,3.0,1699.0,4.0,10,0,2.5639084898763547,1.0
1579013,33,899.0,899.0,1.0,899.0,1.0,899.0,3.0,899.0,2.0,10,0,2.5639084898763547,1.0
1579014,33,1999.0,1211.64,2.0,1999.0,2.0,1211.64,2.0,1211.64,4.0,10,0,2.5639084898763547,2.0
1579015,33,1599.0,1599.0,3.0,1599.0,1.0,1599.0,1.0,666.16,3.0,10,0,2.5639084898763547,1.0
1579016,33,498.0,498.0,1.0,498.0,2.0,498.0,2.0,698.0,2.0,10,0,3.5918007610261715,1.0
1579017,33,1399.0,1399.0,1.0,1399.0,1.0,1399.0,1.0,1399.0,1.0,10,0,2.5639084898763547,1.0
1579018,33,1399.0,1399.0,1.0,1399.0,1.0,1399.0,1.0,1399.0,1.0,10,0,2.5639084898763547,1.0
1579019,33,399.0,399.0,3.0,399.0,3.0,399.0,3.0,399.0,7.0,10,0,3.5918007610261715,5.0
1579020,33,399.0,399.0,1.0,399.0,2.0,399.0,1.0,399.0,1.0,10,0,3.5918007610261715,1.0
1579021,33,698.0,1398.0,1.0,1799.0,1.0,1799.0,1.0,1799.0,1.0,10,0,2.5639084898763547,1.0
1579022,33,932.66,1399.0,2.0,1399.0,2.0,1399.0,1.0,1399.0,2.0,10,0,2.5639084898763547,2.0
1579023,33,1399.0,1399.0,1.0,1399.0,1.0,1399.0,1.0,1399.0,1.0,10,0,2.5639084898763547,1.0
1579024,33,599.0,599.0,4.0,599.0,6.0,599.0,12.0,599.0,5.0,10,0,3.5918007610261715,2.0
1579025,33,299.0,299.0,1.0,299.0,1.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,2.0
1579026,33,1199.0,1199.0,1.0,1199.0,2.0,2099.0,2.0,2099.0,1.0,10,0,2.5639084898763547,2.0
1579027,33,499.0,499.0,1.0,399.0,1.0,399.0,1.0,399.0,1.0,10,0,1.379644165358451,1.0
1579028,33,449.0,299.0,1.0,299.0,1.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,1.0
1579029,33,399.0,299.0,1.0,299.0,1.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,1.0
1579030,33,1599.0,1599.0,1.0,1599.0,1.0,1599.0,1.0,1599.0,1.0,10,0,2.563286538661234,1.0
1579031,33,299.0,299.0,1.0,299.0,2.0,299.0,2.0,299.0,1.0,10,0,1.379644165358451,1.0
1579032,33,999.0,999.0,11.0,999.0,11.0,999.0,11.0,999.0,11.0,10,0,3.5918007610261715,4.0
1579033,33,3599.0,3599.0,13.0,3599.0,13.0,3599.0,13.0,3599.0,13.0,10,0,2.5639084898763547,1.0
1579034,33,99.0,99.0,2.0,99.0,5.0,99.0,5.0,99.0,6.0,10,0,3.5918007610261715,3.0
1579035,33,1399.0,1399.0,7.0,1399.0,7.0,1399.0,7.0,1399.0,7.0,10,0,3.5918007610261715,1.0
1579036,33,1299.0,1299.0,2.0,1299.0,3.0,649.5,4.0,1299.0,1.0,10,0,2.5639084898763547,2.0
1579037,33,1499.0,1499.0,1.0,1499.0,2.0,1499.0,1.0,1199.0,1.0,10,0,2.5639084898763547,6.0
1579038,33,999.0,999.0,2.0,999.0,2.0,999.0,2.0,999.0,3.0,10,0,3.5918007610261715,2.0
1579039,33,399.0,399.0,1.0,399.0,1.0,399.0,1.0,399.0,1.0,10,0,3.5918007610261715,1.0
1579040,33,1999.0,1999.0,2.0,1999.0,2.0,1799.0,3.0,1599.0,2.0,10,0,2.5639084898763547,1.0
1579041,33,1499.0,1499.0,1.0,1499.0,1.0,1499.0,1.0,1499.0,1.0,10,0,2.44393361374678,2.0
1579042,33,698.0,1298.0,1.0,2599.0,1.0,2599.0,1.0,2599.0,1.0,10,0,2.5639084898763547,1.0
1579043,33,449.0,449.0,1.0,449.0,1.0,449.0,1.0,449.0,1.0,10,0,1.379644165358451,1.0
1579044,33,1499.0,749.5,1.0,1299.0,3.0,2599.0,1.0,1999.0,3.0,10,0,2.5639084898763547,1.0
1579045,33,3999.0,3999.0,3.0,3999.0,3.0,3999.0,3.0,3999.0,3.0,10,0,2.5639084898763547,2.0
1579046,33,2999.0,2999.0,1.0,2999.0,1.0,2999.0,1.0,2999.0,1.0,10,0,2.5639084898763547,1.0
1579047,33,1199.0,1199.0,3.0,599.0,1.0,599.0,2.0,599.0,3.0,10,0,2.5639084898763547,1.0
1579048,33,2499.0,1249.0,1.0,1606.65,1.0,1606.65,1.0,1606.65,1.0,10,0,2.5639084898763547,1.0
1579049,33,1199.0,799.0,1.0,443.94,1.0,399.5,3.0,799.0,1.0,10,0,2.5639084898763547,1.0
1579050,33,299.0,299.0,2.0,299.0,1.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,1.0
1579051,33,299.0,299.0,1.0,299.0,1.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,2.0
1579052,33,349.0,349.0,1.0,349.0,1.0,349.0,1.0,349.0,1.0,10,0,1.379644165358451,2.0
1579053,33,349.0,349.0,1.0,349.0,1.0,349.0,1.0,349.0,1.0,10,0,1.379644165358451,1.0
1579054,33,399.0,399.0,1.0,399.0,2.0,399.0,6.0,399.0,6.0,10,0,1.379644165358451,1.0
1579055,33,2798.0,3290.0,1.0,3290.0,2.0,2490.0,2.0,2490.0,1.0,10,0,2.271916234841605,1.0
1579056,33,5690.0,5690.0,1.0,5690.0,1.0,5690.0,1.0,5690.0,1.0,10,0,2.271916234841605,1.0
1579057,33,5390.0,5690.0,1.0,5890.0,1.0,5990.0,1.0,5390.0,5.0,10,0,2.271916234841605,2.0
1579058,33,1890.0,1690.0,1.0,1690.0,1.0,1690.0,1.0,1690.0,1.0,10,0,2.271916234841605,17.0
1579059,33,2990.0,3689.5,1.0,3790.0,1.0,3690.0,1.0,3590.0,3.0,10,0,2.271916234841605,6.0
1579060,33,3590.0,3590.0,2.0,3590.0,2.0,3490.0,2.0,3790.0,1.0,10,0,2.271916234841605,0.0
1579061,33,249.0,249.0,3.0,249.0,5.0,249.0,5.0,249.0,5.0,10,0,2.271916234841605,7.0
1579062,33,1199.0,1199.0,1.0,599.0,2.0,1199.0,2.0,1199.0,1.0,10,0,2.5639084898763547,1.0
1579063,33,1099.0,1099.0,3.0,1099.0,5.0,1099.0,3.0,1099.0,5.0,10,0,5.095985081175955,4.0
1579064,33,1149.0,1149.0,4.0,1149.0,8.0,1149.0,2.0,1149.0,5.0,10,0,5.095985081175955,3.0
1579065,33,2799.0,2799.0,1.0,2799.0,1.0,2799.0,2.0,2599.0,3.0,10,0,5.095985081175955,1.0
1579066,33,299.0,299.0,1.0,299.0,1.0,299.0,2.0,299.0,3.0,10,0,2.563286538661234,2.0
1579067,33,499.0,499.0,2.0,499.0,8.0,498.505,5.0,499.0,1.0,10,0,2.563286538661234,1.0
1579068,33,599.0,599.0,2.0,599.0,2.0,599.0,2.0,599.0,2.0,10,0,2.563286538661234,1.0
1579069,33,398.0,398.0,3.0,498.0,2.0,498.0,1.0,699.0,2.0,10,0,3.5918007610261715,3.0
1579070,33,1099.0,1099.0,3.0,1099.0,3.0,1099.0,3.0,1099.0,3.0,10,0,3.5918007610261715,3.0
1579071,33,3199.0,3199.0,1.0,3199.0,1.0,3199.0,1.0,3199.0,1.0,10,0,2.5639084898763547,1.0
1579072,33,799.0,1199.0,1.0,1199.0,1.0,1199.0,1.0,1199.0,1.0,10,0,3.5918007610261715,2.0
1579073,33,699.0,599.0,2.0,599.0,1.0,599.0,2.0,599.0,2.0,10,0,1.379644165358451,1.0
1579074,33,349.0,349.0,1.0,349.0,1.0,349.0,1.0,299.0,1.0,10,0,1.379644165358451,1.0
1579075,33,299.0,299.0,1.0,299.0,1.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,2.0
1579076,33,349.0,349.0,1.0,349.0,1.0,349.0,1.0,349.0,1.0,10,0,1.379644165358451,1.0
1579077,33,299.0,299.0,1.0,299.0,1.0,299.0,1.0,299.0,1.0,10,0,1.379644165358451,1.0
1579078,33,1199.0,599.0,3.0,1047.12,1.0,1999.0,2.0,1999.0,2.0,10,0,2.5639084898763547,1.0
1579079,33,1199.0,702.93,2.0,599.5,4.0,1199.0,1.0,1199.0,1.0,10,0,2.5639084898763547,1.0
1579080,33,1799.0,946.87,2.0,946.87,3.0,1799.0,1.0,899.0,3.0,10,0,2.5639084898763547,2.0
1579081,33,498.0,498.0,1.0,699.0,1.0,699.0,5.0,699.0,5.0,10,0,3.5918007610261715,1.0
1579082,33,499.0,499.0,1.0,499.0,1.0,499.0,1.0,499.0,1.0,10,0,3.5918007610261715,4.0
1579083,33,1149.0,1249.0,3.0,1249.0,3.0,1249.0,3.0,1249.0,3.0,10,0,1.379644165358451,1.0
1579084,33,349.0,349.0,1.0,349.0,1.0,349.0,1.0,349.0,1.0,10,0,1.379644165358451,1.0
1579085,33,349.0,349.0,2.0,349.0,2.0,349.0,2.0,349.0,2.0,10,0,1.379644165358451,1.0
1579086,33,399.0,399.0,1.0,399.0,1.0,399.0,1.0,399.0,1.0,10,0,1.379644165358451,1.0
1579087,33,248.0,248.0,1.0,699.0,1.0,699.0,2.0,699.0,3.0,10,0,3.5918007610261715,1.0
1579088,33,1198.0,1598.0,1.0,1798.0,1.0,1798.0,1.0,1798.0,1.0,10,0,2.5639084898763547,1.0
1579089,33,998.0,1198.0,1.0,1598.0,1.0,2199.0,2.0,2199.0,2.0,10,0,2.5639084898763547,1.0
1579090,33,298.0,298.0,1.0,398.0,2.0,699.0,4.0,699.0,4.0,10,0,3.5918007610261715,1.0
1579091,33,1398.0,1398.0,1.0,1398.0,1.0,1398.0,1.0,1398.0,1.0,10,0,2.5639084898763547,1.0
1579092,33,28.0,28.0,1.0,99.0,1.0,209.0,1.0,209.0,1.0,10,0,3.5918007610261715,1.0
1579093,33,699.0,349.0,1.0,699.0,1.0,699.0,1.0,699.0,5.0,10,0,3.5918007610261715,1.0
1579094,33,249.0,249.0,1.0,124.5,1.0,124.5,2.0,124.5,1.0,10,0,3.5918007610261715,1.0
1579095,33,1499.0,749.0,2.0,749.5,2.0,1499.0,3.0,749.5,3.0,10,0,3.5918007610261715,2.0
1579096,33,1999.0,999.0,5.0,999.0,7.0,1999.0,2.0,999.0,2.0,10,0,3.5918007610261715,2.0
1579097,33,24892.0,24892.0,1.0,24892.0,1.0,24892.0,1.0,24892.0,1.0,10,0,2.6347918715175354,1.0
1579098,33,299.0,299.0,1.0,299.0,2.0,299.0,2.0,299.0,3.0,10,0,3.5918007610261715,1.0
1579099,33,599.0,599.0,1.0,599.0,1.0,599.0,3.0,599.0,1.0,10,0,3.5918007610261715,1.0
1579100,33,999.0,999.0,-1.0,999.0,2.0,499.0,2.0,499.0,1.0,10,0,3.5918007610261715,1.0
1579101,33,349.0,349.0,1.0,599.0,2.0,599.0,2.0,599.0,2.0,10,0,3.5918007610261715,3.0
1579102,33,148.0,148.0,1.0,198.0,1.0,248.0,1.0,549.0,1.0,10,0,3.5918007610261715,1.0
1579103,33,199.0,199.0,2.0,199.0,1.0,199.0,4.0,299.0,1.0,10,0,3.5918007610261715,4.0
1579104,33,98.0,174.3,1.0,249.0,1.0,449.0,1.0,449.0,4.0,10,0,3.5918007610261715,1.0
1579105,33,999.0,499.5,1.0,499.0,3.0,499.0,2.0,999.0,1.0,10,0,3.5918007610261715,1.0
